log(T),H0+,H1+,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
log(T),Co0+,Co1+,Co2+,Co3+,Co4+,Co5+,Co6+,Co7+,Co8+,Co9+,Co10+,Co11+,Co12+,Co13+,,,,,,,,,,,,,,,
4,0.71,0.094,3.841,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.1,1.222,0.033,1.903,11.225,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.2,1.786,0.129,0.62,7.184,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.3,2.575,0.511,0.162,4.407,13.899,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.4,3.36,0.934,0.056,2.437,9.135,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.5,4.112,1.357,0.07,0.978,5.423,14.976,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.6,5.084,2.028,0.389,0.236,2.859,9.674,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.7,6.196,2.864,0.91,0.085,1.265,5.886,13.098,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.8,7.354,3.767,1.526,0.251,0.389,3.278,8.237,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.9,8.622,4.801,2.295,0.664,0.119,1.733,4.92,10.389,15,15,15,15,15,15,,,,,,,,,,,,,,,
5,9.862,5.827,3.069,1.129,0.106,0.852,2.737,6.434,11.503,15,15,15,15,15,,,,,,,,,,,,,,,
5.1,11.124,6.889,3.893,1.673,0.268,0.398,1.408,3.824,7.216,12.581,15,15,15,15,,,,,,,,,,,,,,,
5.2,12.484,8.062,4.838,2.358,0.625,0.269,0.67,2.208,4.378,8.327,15,15,15,15,,,,,,,,,,,,,,,
5.3,13.958,9.359,5.915,3.191,1.166,0.401,0.327,1.224,2.549,5.452,11.857,15,15,15,,,,,,,,,,,,,,,
5.4,15,10.765,7.107,4.152,1.861,0.74,0.269,0.653,1.37,3.457,8.416,13.943,15,15,,,,,,,,,,,,,,,
5.5,15,12.299,8.434,5.259,2.723,1.284,0.467,0.422,0.662,2.086,5.86,10.087,14.831,15,,,,,,,,,,,,,,,
5.6,15,13.968,9.902,6.515,3.751,2.024,0.899,0.481,0.327,1.199,3.998,7.162,10.779,15,,,,,,,,,,,,,,,
5.7,15,15,11.456,7.864,4.886,2.894,1.491,0.743,0.251,0.653,2.645,4.936,7.625,11.161,,,,,,,,,,,,,,,
5.8,15,15,13.051,9.262,6.08,3.843,2.185,1.14,0.349,0.346,1.665,3.235,5.154,7.847,,,,,,,,,,,,,,,
5.9,15,15,14.677,10.696,7.319,4.854,2.959,1.642,0.584,0.223,0.98,1.949,3.223,5.212,,,,,,,,,,,,,,,
6,15,15,15,12.203,8.641,5.96,3.843,2.275,0.972,0.292,0.572,1.037,1.765,3.158,,,,,,,,,,,,,,,
6.1,15,15,15,13.904,10.164,7.278,4.952,3.151,1.62,0.652,0.522,0.555,0.817,1.699,,,,,,,,,,,,,,,
6.2,15,15,15,15,11.988,8.907,6.384,4.362,2.618,1.385,0.9,0.559,0.416,0.851,,,,,,,,,,,,,,,
6.3,15,15,15,15,14.084,10.818,8.106,5.876,3.93,2.454,1.654,0.983,0.485,0.524,,,,,,,,,,,,,,,
6.4,15,15,15,15,15,13.135,10.242,7.815,5.677,3.974,2.891,1.926,1.112,0.797,,,,,,,,,,,,,,,
6.5,15,15,15,15,15,15,12.794,10.179,7.858,5.942,4.603,3.371,2.272,1.639,,,,,,,,,,,,,,,
6.6,15,15,15,15,15,15,15,12.558,10.062,7.945,6.372,4.896,3.537,2.616,,,,,,,,,,,,,,,
6.7,15,15,15,15,15,15,15,14.804,12.14,9.835,8.045,6.343,4.747,3.564,,,,,,,,,,,,,,,
6.8,15,15,15,15,15,15,15,15,14.115,11.631,9.639,7.728,5.912,4.491,,,,,,,,,,,,,,,
6.9,15,15,15,15,15,15,15,15,15,13.401,11.22,9.114,7.095,5.454,,,,,,,,,,,,,,,
7,15,15,15,15,15,15,15,15,15,15,12.892,10.603,8.395,6.552,,,,,,,,,,,,,,,
7.1,15,15,15,15,15,15,15,15,15,15,14.806,12.346,9.961,7.929,,,,,,,,,,,,,,,
7.2,15,15,15,15,15,15,15,15,15,15,15,14.474,11.923,9.714,,,,,,,,,,,,,,,
7.3,15,15,15,15,15,15,15,15,15,15,15,15,14.169,11.795,,,,,,,,,,,,,,,
7.4,15,15,15,15,15,15,15,15,15,15,15,15,15,13.922,,,,,,,,,,,,,,,
7.5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
7.6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
7.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
7.8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
7.9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8.1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8.2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8.3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8.4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8.5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8.6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8.8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
8.9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
log(T),Co14+,Co15+,Co16+,Co17+,Co18+,Co19+,Co20+,Co21+,Co22+,Co23+,Co24+,Co25+,Co26+,Co27+,,,,,,,,,,,,,,,
4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
4.9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5.1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5.2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5.3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5.4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5.5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5.6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5.8,11.152,14.747,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
5.9,7.711,10.445,13.727,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
6,4.98,6.987,9.424,11.284,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
6.1,2.941,4.324,6.03,7.215,12.209,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
6.2,1.589,2.431,3.51,4.19,8.011,12.479,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
6.3,0.82,1.188,1.739,2.045,4.95,8.389,12.278,15,15,15,15,15,15,15,,,,,,,,,,,,,,,
6.4,0.7,0.659,0.775,0.79,2.975,5.602,8.592,11.964,15,15,15,15,15,15,,,,,,,,,,,,,,,
6.5,1.193,0.8,0.56,0.336,1.944,3.926,6.201,8.78,11.694,14.924,15,15,15,15,,,,,,,,,,,,,,,
6.6,1.859,1.162,0.631,0.199,1.333,2.791,4.489,6.43,8.657,11.128,13.878,15,15,15,,,,,,,,,,,,,,,
6.7,2.528,1.567,0.794,0.173,0.905,1.926,3.15,4.57,6.236,8.086,10.177,12.312,15,15,,,,,,,,,,,,,,,
6.8,3.202,2.01,1.027,0.23,0.614,1.262,2.086,3.071,4.271,5.608,7.156,8.714,15,15,,,,,,,,,,,,,,,
6.9,3.936,2.537,1.368,0.402,0.478,0.801,1.279,1.893,2.699,3.603,4.697,5.775,12.523,15,,,,,,,,,,,,,,,
7,4.824,3.236,1.896,0.768,0.568,0.601,0.774,1.064,1.529,2.064,2.773,3.448,8.833,14.92,,,,,,,,,,,,,,,
7.1,6.008,4.245,2.745,1.459,1.007,0.779,0.68,0.682,0.848,1.062,1.44,1.776,6.055,10.989,,,,,,,,,,,,,,,
7.2,7.612,5.686,4.034,2.592,1.909,1.443,1.097,0.841,0.738,0.67,0.759,0.812,4.193,8.188,,,,,,,,,,,,,,,
7.3,9.524,7.442,5.643,4.048,3.151,2.466,1.894,1.403,1.058,0.739,0.574,0.392,3.039,6.264,,,,,,,,,,,,,,,
7.4,11.491,9.26,7.317,5.572,4.477,3.588,2.808,2.1,1.533,0.989,0.601,0.22,2.266,4.856,,,,,,,,,,,,,,,
7.5,13.398,11.023,8.94,7.047,5.765,4.687,3.712,2.804,2.032,1.284,0.695,0.146,1.694,3.756,,,,,,,,,,,,,,,
7.6,15,12.711,10.491,8.453,6.996,5.739,4.581,3.485,2.523,1.589,0.818,0.118,1.251,2.87,,,,,,,,,,,,,,,
7.7,15,14.338,11.982,9.803,8.181,6.754,5.423,4.152,3.01,1.903,0.964,0.127,0.907,2.15,,,,,,,,,,,,,,,
7.8,15,15,13.436,11.117,9.339,7.75,6.256,4.818,3.507,2.238,1.142,0.173,0.65,1.572,,,,,,,,,,,,,,,
7.9,15,15,14.87,12.415,10.489,8.747,7.096,5.499,4.028,2.606,1.362,0.265,0.476,1.12,,,,,,,,,,,,,,,
8,15,15,15,13.712,11.645,9.755,7.955,6.206,4.583,3.014,1.628,0.405,0.381,0.781,,,,,,,,,,,,,,,
8.1,15,15,15,15,12.811,10.779,8.835,6.941,5.17,3.462,1.938,0.591,0.355,0.538,,,,,,,,,,,,,,,
8.2,15,15,15,15,13.983,11.812,9.729,7.695,5.783,3.939,2.282,0.811,0.382,0.371,,,,,,,,,,,,,,,
8.3,15,15,15,15,15,12.846,10.628,8.459,6.41,4.433,2.647,1.054,0.447,0.258,,,,,,,,,,,,,,,
8.4,15,15,15,15,15,13.873,11.524,9.223,7.041,4.936,3.022,1.309,0.536,0.181,,,,,,,,,,,,,,,
8.5,15,15,15,15,15,14.889,12.411,9.981,7.67,5.438,3.4,1.567,0.639,0.129,,,,,,,,,,,,,,,
8.6,15,15,15,15,15,15,13.287,10.732,8.294,5.939,3.777,1.827,0.75,0.093,,,,,,,,,,,,,,,
8.7,15,15,15,15,15,15,14.152,11.473,8.912,6.435,4.153,2.087,0.867,0.068,,,,,,,,,,,,,,,
8.8,15,15,15,15,15,15,15,12.207,9.525,6.928,4.527,2.347,0.987,0.049,,,,,,,,,,,,,,,
8.9,15,15,15,15,15,15,15,12.934,10.133,7.418,4.9,2.607,1.111,0.036,,,,,,,,,,,,,,,
9,15,15,15,15,15,15,15,13.657,10.738,7.907,5.274,2.869,1.237,0.027,,,,,,,,,,,,,,,
log(T),Ni0+,Ni1+,Ni2+,Ni3+,Ni4+,Ni5+,Ni6+,Ni7+,Ni8+,Ni9+,Ni10+,Ni11+,Ni12+,Ni13+,Ni14+,Ni15+,Ni16+,Ni17+,Ni18+,Ni19+,Ni20+,Ni21+,Ni22+,Ni23+,Ni24+,Ni25+,Ni26+,Ni27+,Ni28+
4,1.265,0.024,4.955,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4.1,2.154,0.004,2.936,13.025,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4.2,2.875,0.021,1.343,8.551,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4.3,3.552,0.289,0.314,5.102,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4.4,4.404,1.022,0.044,2.885,10.117,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4.5,5.028,1.63,0.033,1.31,6.154,14.805,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4.6,5.543,2.129,0.267,0.345,3.274,9.302,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4.7,6.208,2.753,0.76,0.099,1.542,5.469,13.084,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4.8,6.815,3.295,1.192,0.164,0.604,2.92,8.226,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4.9,7.502,3.895,1.678,0.414,0.25,1.496,5.147,10.782,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5,8.29,4.581,2.24,0.774,0.187,0.755,3.281,7.386,12.913,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5.1,9.195,5.371,2.898,1.238,0.301,0.364,2.059,5.057,9.044,14.315,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5.2,10.212,6.264,3.649,1.799,0.552,0.192,1.222,3.353,6.215,9.84,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5.3,11.329,7.253,4.489,2.448,0.918,0.187,0.663,2.082,4.07,6.466,10.375,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5.4,12.564,8.355,5.435,3.205,1.412,0.35,0.353,1.175,2.452,3.981,6.89,12.708,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5.5,13.955,9.611,6.531,4.11,2.07,0.709,0.303,0.616,1.302,2.201,4.312,8.874,13.947,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5.6,15,11.104,7.859,5.249,2.976,1.34,0.573,0.446,0.633,1.038,2.494,6.024,9.971,14.31,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5.7,15,12.903,9.49,6.691,4.195,2.305,1.215,0.704,0.462,0.458,1.365,4.039,7.056,10.347,14.776,15,15,15,15,15,15,15,15,15,15,15,15,15,15
5.8,15,14.897,11.316,8.328,5.619,3.492,2.108,1.258,0.642,0.286,0.724,2.683,4.925,7.351,10.802,14.657,15,15,15,15,15,15,15,15,15,15,15,15,15
5.9,15,15,13.205,10.031,7.116,4.766,3.114,1.958,1.012,0.345,0.377,1.732,3.322,5.029,7.666,10.636,13.84,15,15,15,15,15,15,15,15,15,15,15,15
6,15,15,15,11.752,8.638,6.077,4.175,2.742,1.499,0.554,0.227,1.067,2.102,3.205,5.158,7.386,9.794,12.676,14.991,15,15,15,15,15,15,15,15,15,15
6.1,15,15,15,13.501,10.194,7.433,5.299,3.611,2.098,0.898,0.252,0.646,1.204,1.794,3.163,4.76,6.49,8.584,10.139,15,15,15,15,15,15,15,15,15,15
6.2,15,15,15,15,11.893,8.941,6.588,4.664,2.903,1.468,0.532,0.536,0.679,0.828,1.692,2.742,3.886,5.303,6.277,10.652,15,15,15,15,15,15,15,15,15
6.3,15,15,15,15,13.902,10.766,8.208,6.063,4.071,2.417,1.216,0.875,0.652,0.416,0.837,1.408,2.041,2.884,3.426,6.778,10.667,15,15,15,15,15,15,15,15
6.4,15,15,15,15,15,12.962,10.209,7.857,5.649,3.788,2.343,1.693,1.144,0.567,0.595,0.743,0.933,1.3,1.513,4.062,7.059,10.437,14.209,15,15,15,15,15,15
6.5,15,15,15,15,15,15,12.734,10.187,7.776,5.719,4.047,3.118,2.275,1.393,1.072,0.844,0.651,0.63,0.579,2.49,4.78,7.375,10.285,13.565,15,15,15,15,15
6.6,15,15,15,15,15,15,15,12.796,10.193,7.949,6.065,4.881,3.771,2.613,1.979,1.417,0.894,0.558,0.282,1.675,3.395,5.362,7.579,10.111,12.89,15,15,15,15
6.7,15,15,15,15,15,15,15,15,12.533,10.112,8.029,6.611,5.255,3.846,2.93,2.07,1.263,0.666,0.191,1.15,2.399,3.854,5.508,7.432,9.543,11.904,14.328,15,15
6.8,15,15,15,15,15,15,15,15,14.739,12.149,9.879,8.244,6.662,5.022,3.852,2.724,1.669,0.85,0.192,0.78,1.63,2.656,3.843,5.266,6.826,8.605,10.415,15,15
6.9,15,15,15,15,15,15,15,15,15,14.102,11.656,9.819,8.028,6.176,4.774,3.404,2.13,1.116,0.284,0.546,1.052,1.712,2.503,3.504,4.604,5.899,7.199,14.523,15
7,15,15,15,15,15,15,15,15,15,15,13.443,11.417,9.431,7.381,5.768,4.178,2.706,1.515,0.517,0.489,0.691,1.03,1.48,2.118,2.827,3.715,4.587,10.451,15
7.1,15,15,15,15,15,15,15,15,15,15,15,13.164,10.996,8.763,6.953,5.162,3.509,2.153,0.995,0.704,0.633,0.688,0.836,1.158,1.53,2.069,2.581,7.261,12.601
7.2,15,15,15,15,15,15,15,15,15,15,15,15,12.887,10.483,8.491,6.512,4.691,3.18,1.864,1.333,1.015,0.813,0.692,0.733,0.81,1.046,1.257,4.975,9.312
7.3,15,15,15,15,15,15,15,15,15,15,15,15,15,12.58,10.418,8.265,6.284,4.624,3.153,2.401,1.856,1.42,1.055,0.844,0.659,0.629,0.589,3.523,7.04
7.4,15,15,15,15,15,15,15,15,15,15,15,15,15,14.838,12.515,10.198,8.066,6.26,4.638,3.68,2.926,2.274,1.686,1.245,0.826,0.562,0.31,2.601,5.444
7.5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14.591,12.12,9.841,7.894,6.123,4.973,4.024,3.172,2.378,1.725,1.096,0.621,0.19,1.951,4.234
7.6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13.972,11.551,9.465,7.548,6.218,5.086,4.047,3.061,2.212,1.39,0.726,0.137,1.457,3.271
7.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13.195,10.972,8.912,7.413,6.109,4.893,3.727,2.694,1.694,0.857,0.125,1.071,2.491
7.8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14.79,12.432,10.231,8.573,7.104,5.721,4.385,3.18,2.014,1.016,0.148,0.775,1.858
7.9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13.864,11.525,9.716,8.09,6.548,5.05,3.682,2.359,1.21,0.211,0.561,1.352
8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12.809,10.857,9.081,7.387,5.736,4.211,2.74,1.447,0.321,0.425,0.962
8.1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14.095,12.005,10.085,8.245,6.447,4.774,3.16,1.728,0.476,0.362,0.674
8.2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13.162,11.102,9.121,7.181,5.365,3.614,2.047,0.672,0.359,0.469
8.3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14.32,12.124,10.007,7.93,5.976,4.092,2.394,0.896,0.401,0.327
8.4,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13.145,10.895,8.685,6.597,4.582,2.757,1.138,0.473,0.23
8.5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14.157,11.777,9.438,7.219,5.078,3.127,1.388,0.565,0.163
8.6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12.651,10.185,7.84,5.574,3.5,1.643,0.67,0.117
8.7,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13.515,10.925,8.455,6.068,3.873,1.9,0.782,0.085
8.8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14.37,11.658,9.066,6.559,4.245,2.157,0.899,0.062
8.9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12.385,9.673,7.047,4.616,2.416,1.021,0.045
9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13.107,10.278,7.535,4.988,2.677,1.146,0.033
log(T),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
log(T),Cu0+,Cu1+,Cu2+,Cu3+,Cu4+,Cu5+,Cu6+,Cu7+,Cu8+,Cu9+,Cu10+,Cu11+,Cu12+,Cu13+,Cu14+,,,,,,,,,,,,,,
4,1.049,0.041,5.484,15,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
4.1,1.939,0.005,3.23,13.805,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
4.2,2.71,0.016,1.456,9.302,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
4.3,3.623,0.302,0.301,5.616,15,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
4.4,5.041,1.196,0.029,3.308,11.055,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
4.5,6.412,2.128,0.013,1.651,6.91,15,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
4.6,7.717,3.061,0.173,0.485,3.744,10.228,15,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
4.7,9.26,4.287,0.805,0.084,1.734,6.017,12.885,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
4.8,10.437,5.191,1.489,0.164,0.551,3.072,7.663,15,15,15,15,15,15,15,15,,,,,,,,,,,,,,
4.9,11.109,5.625,2.099,0.587,0.163,1.339,4.127,9.899,15,15,15,15,15,15,15,,,,,,,,,,,,,,
